Skill,Word
Verbs: Past,הייתה
Verbs: Past,היית
Verbs: Past,היית
Verbs: Past,ראה
Verbs: Past,הייתם
Verbs: Past,הייתן
Verbs: Past,אהב
Verbs: Past,מצא
Verbs: Past,שתה
Verbs: Past,חזר
Verbs: Past,הלך
Verbs: Past,רצה
Verbs: Past,מעולם
Verbs: Past,עזב
Verbs: Past,אכל
Verbs: Past,אמר
Verbs: Past,נפל
Verbs: Past,עשה
Verbs: Past,שמע
Verbs: Past,חשב
Verbs: Past,מאזש
Verbs: Past,בא
Verbs: Past,שם
Verbs: Past,גדל
Verbs: Past,היו
Verbs: Past,עבד
Verbs: Past,רץ
Verbs: Past,שבר
Verbs: Past,הפך
Verbs: Past,קפץ
Verbs: Past,לקח
Verbs: Past,קרא
Verbs: Past,נתן
Verbs: Past,ידע
Verbs: Past,כתב
Verbs: Past,שר
Verbs: Past,גנב
Verbs: Past,ניסה
Verbs: Past,דיבר
Verbs: Past,בישל
Verbs: Past,איבד
Verbs: Past,ביקש
Verbs: Past,סיפר
Verbs: Past,שיחק
Verbs: Past,חיכה
Verbs: Past,סיים
Verbs: Past,שיקר
Verbs: Past,ניצח
Verbs: Past,בזבז
Verbs: Past,שילם
Verbs: Past,קינא
Verbs: Past,הקשיב
Verbs: Past,התחיל
Verbs: Past,קנה
Verbs: Past,הכיר
Verbs: Past,הגיע
Verbs: Past,הראה
Verbs: Past,החליט
Verbs: Past,האמין
Verbs: Past,הבין
Verbs: Past,הזמין
Verbs: Past,הרגיש
Verbs: Past,הסביר
Objects,עלון
Objects,מגזין
Objects,שעון
Objects,חפץ
Objects,טלוויזיה
Objects,רדיו
Objects,מחשב
Objects,סוללה
Objects,ארנק
Objects,שולחןעבודה
Objects,שעוןיד
Objects,סל
Objects,טלפוןנייד
Objects,תיק
Objects,מצע
Objects,מסך
Objects,קופסה
Objects,טלפון
Objects,סבון
Objects,מכתב
Objects,מספריים
Objects,בריכה
Objects,פעמון
Objects,מטרייה
Objects,גלגל
Objects,ספל
Objects,מחבת
Objects,שורש
Objects,ספוג
Objects,עצם
Objects,מכונה
Objects,דגל
Objects,מנוע
Objects,נייר
Objects,חתיכה
Objects,חוט
Objects,שרשרת
Objects,מסרק
Objects,קניות
Objects,מתנה
Objects,גדר
Objects,אבקה
Objects,נר
Objects,רומן
Verbs: Present Reflexive,להשתמש
Verbs: Present Reflexive,להתגלח
Verbs: Present Reflexive,להתקלח
Verbs: Present Reflexive,להסתפר
Verbs: Present Reflexive,להתקשר
Verbs: Present Reflexive,להסתכל
Verbs: Present Reflexive,להתאמן
Verbs: Present Reflexive,להתחזק
Verbs: Present Reflexive,להתקרב
Verbs: Present Reflexive,להתחנן
Verbs: Present Reflexive,להתחנך
Verbs: Present Reflexive,להתגבר
Verbs: Present Reflexive,להסתיים
Verbs: Present Reflexive,להזדקן
Verbs: Present Reflexive,להתקרר
Verbs: Present Reflexive,להתחמם
Verbs: Present Reflexive,להתגעגע
Verbs: Present Reflexive,להסתובב
Verbs: Present Reflexive,להתחבא
Verbs: Present Reflexive,להשתנות
Verbs: Present Reflexive,אחדאתהשני
Verbs: Present Reflexive,להשתכר
Verbs: Present Reflexive,להתאושש
Verbs: Present Reflexive,להצטרף
Verbs: Present Reflexive,להתחבר
Verbs: Present Reflexive,להתאחד
Verbs: Present Reflexive,להתייעץ
Verbs: Present Reflexive,להתכונן
Verbs: Present Reflexive,להתנתק
Verbs: Present Reflexive,להתעלם
Verbs: Present Reflexive,להתפלל
Verbs: Present Reflexive,להתראות
Verbs: Present Reflexive,להתנצל
Verbs: Present Reflexive,להתעמל
Verbs: Present Reflexive,להתמודד
Verbs: Present Reflexive,להתבלבל
Adjectives 3,נדיר
Adjectives 3,משל
Adjectives 3,שונה
Adjectives 3,מקומי
Adjectives 3,שמאלי
Adjectives 3,ימני
Adjectives 3,חוקי
Adjectives 3,יחיד
Adjectives 3,שלם
Adjectives 3,מיידי
Adjectives 3,זמין
Adjectives 3,סופי
Adjectives 3,פופולרי
Adjectives 3,רשמי
Adjectives 3,מכוער
Adjectives 3,חכם
Adjectives 3,טיפש
Adjectives 3,מסורתי
Adjectives 3,מודרני
Adjectives 3,מטומטם
Adjectives 3,היסורי
Adjectives 3,מדהים
Adjectives 3,ראשי
Adjectives 3,מוכן
Adjectives 3,טהור
Adjectives 3,דתי
Adjectives 3,תרבותי
Adjectives 3,עמוק
Adjectives 3,בטוח
Adjectives 3,טרי
Adjectives 3,רחב
Adjectives 3,בודד
Adjectives 3,צר
Adjectives 3,עבה
Adjectives 3,חד
Adjectives 3,בריא
Adjectives 3,מרתק
Adjectives 3,עתיק
Adjectives 3,תחתון
Adjectives 3,מוזר
Adjectives 3,עליון
Adjectives 3,עולמי
Adjectives 3,גלובלי
Adjectives 3,אישי
Adjectives 3,חודשי
Adjectives 3,שנתי
Adjectives 3,נפלא
Adjectives 3,שבועי
Adjectives 3,יומי
Adjectives 3,גרוע
Adjectives 3,מרשים
Abstract Objects 1,חלק
Abstract Objects 1,השקפה
Abstract Objects 1,פקודה
Abstract Objects 1,רשימה
Abstract Objects 1,מערכת
Abstract Objects 1,שירות
Abstract Objects 1,סוג
Abstract Objects 1,שינוי
Abstract Objects 1,קבוצה
Abstract Objects 1,גרסה
Abstract Objects 1,עיצוב
Abstract Objects 1,מקרה
Abstract Objects 1,רעש
Abstract Objects 1,חשבון
Abstract Objects 1,רמה
Abstract Objects 1,שליטה
Abstract Objects 1,פרופיל
Abstract Objects 1,שיחה
Abstract Objects 1,קטגוריה
Abstract Objects 1,ערך
Abstract Objects 1,תיאור
Abstract Objects 1,תמונה
Abstract Objects 1,ציוד
Abstract Objects 1,תוכן
Abstract Objects 1,אפשרות
Abstract Objects 1,פעילות
Abstract Objects 1,תוצאה
Abstract Objects 1,בעיה
Abstract Objects 1,צד
Abstract Objects 1,ביצועים
Abstract Objects 1,הסכם
Abstract Objects 1,תור
Abstract Objects 1,תגובה
Abstract Objects 1,הגנה
Abstract Objects 1,תורי
Abstract Objects 1,מבנה
Abstract Objects 1,ייצור
Abstract Objects 1,פתרון
Abstract Objects 1,מצב
Abstract Objects 1,יציאה
Abstract Objects 1,משאלה
Abstract Objects 1,כניסה
Abstract Objects 1,תקווה
Abstract Objects 1,הזדמנות
Abstract Objects 1,הצלחה
Abstract Objects 1,קול
Abstract Objects 1,משבר
Abstract Objects 1,עניין
Abstract Objects 1,בחירה
Abstract Objects 1,תפקיד
Abstract Objects 1,כישלון
Abstract Objects 1,הקדמה
Abstract Objects 1,ציון
Abstract Objects 1,מנוחה
Abstract Objects 1,נושה
Abstract Objects 1,פרס
Abstract Objects 1,כוונה
Abstract Objects 1,התחלה
Abstract Objects 1,סוף
Abstract Objects 1,שיא
Abstract Objects 1,חלופה
Abstract Objects 1,קצה
Abstract Objects 1,חושך
Abstract Objects 1,החלטה
Imperative 1,עזור
Imperative 1,עשה
Imperative 1,לך
Imperative 1,תן
Imperative 1,רוץ
Imperative 1,בוא
Imperative 1,שמור
Imperative 1,קח
Imperative 1,טוס
Imperative 1,שים
Imperative 1,עצור
Imperative 1,דוע
Imperative 1,פתוח
Imperative 1,קנה
Imperative 1,שבה
Imperative 1,צפה
Imperative 1,שתה
Imperative 1,צא
Imperative 1,שכוח
Imperative 1,שלוח
Imperative 1,תקן
Imperative 1,סמן
Imperative 1,חפש
Imperative 1,דבר
Imperative 1,נסה
Imperative 1,קבל
Imperative 1,באהבה
Imperative 1,רחם
Imperative 1,ברך
Imperative 1,ערבב
Imperative 1,למד
Imperative 1,סיים
Imperative 1,חקה
Imperative 1,צלם
Imperative 1,האמן
Imperative 1,הרגש
Imperative 1,התחל
Imperative 1,הקשב
Imperative 1,הראה
Imperative 1,החזר
Imperative 1,הוסף
Imperative 1,החלף
Imperative 1,החלט
Imperative 1,הזמן
Imperative 1,הצג
Imperative 1,הזכר
Imperative 1,התחבא
Imperative 1,הסתכל
Imperative 1,התחבר
Imperative 1,התקרב
Imperative 1,הצתרף
Imperative 1,התקלח
Imperative 1,התעלם
Imperative 1,התפלל
Imperative 1,הייה
Imperative 1,היי
Imperative 1,הייו
Imperative 1,השתמש
Imperative 1,התכונן
Imperative 1,הסתפר
Languages,גרמנית
Languages,צרפתית
Languages,ספרדית
Languages,רוסית
Languages,סינית
Languages,שפה
Languages,דנית
Languages,מילון
Languages,שוודית
Languages,הולנדית
Languages,פורטוגזית
Languages,איטלקית
Languages,יוונית
Languages,מספט
Languages,ערבית
Languages,צכית
Languages,יפנית
Languages,אותיה
Languages,אירית
Languages,פולנית
Languages,הונגרית
Languages,בלשן
Languages,בלשנות
Languages,הינדי
Languages,שםעצם
Languages,פועל
Languages,יידיש
Languages,שםתואר
Languages,אספרנטו
Languages,לנטות
Languages,פסיק
Languages,נקודה
Languages,פסקה
Languages,שורה
Languages,דובר
Languages,שפתהאם
Emergency!,כבאי
Emergency!,לחלץ
Emergency!,זהירות
Emergency!,הצילו
Emergency!,עזרה
Emergency!,חילוץ
Emergency!,חובש
Emergency!,מקרהחירום
Emergency!,לכוד
Emergency!,לבצע
Emergency!,החייאה
Emergency!,מגןדודאדום
Emergency!,פצוע
Emergency!,תאונה
Emergency!,הכרה
Emergency!,מצוקה
Emergency!,לתעלף
Emergency!,שריפה
Emergency!,פיצוץ
Emergency!,להתחשמל
Emergency!,מסוכן
Emergency!,לטבוע
Emergency!,לנפול
Emergency!,עזרהראשונה
Emergency!,אזעקה
Emergency!,מקלט
Passive,רצוי
Passive,אהוב
Passive,כתוב
Passive,אכול
Passive,קשור
Passive,שבור
Passive,עשוי
Passive,צפוי
Passive,חתוך
Passive,שמור
Passive,קנוי
Passive,זכור
Passive,ידוע
Passive,נגוע
Passive,מבושל
Passive,מבוזבז
Passive,משונה
Passive,מעורבב
Passive,מנוסה
Passive,מסוים
Passive,מסודר
Passive,משותף
Passive,משוכנע
Passive,מקובל
Passive,ממולא
Passive,מוצלח
Passive,מוחלף
Passive,מורכב
Passive,מובן
Passive,מוזמן
Passive,מופרע
Passive,מודאג
Passive,מותאם
Passive,מוגבל
Passive,מושפע
Passive,מוחלט
Passive,מוסבר
Reflexive Pronouns,עצמי
Reflexive Pronouns,עצמך
Reflexive Pronouns,עצמך
Reflexive Pronouns,עצמו
Reflexive Pronouns,עצמה
Reflexive Pronouns,עצמנו
Reflexive Pronouns,עצמכם
Reflexive Pronouns,עצמכן
Reflexive Pronouns,עצמם
Reflexive Pronouns,עצמן
Nif'al,נכשל
Nif'al,נראה
Nif'al,נגמר
Nif'al,נשמע
Nif'al,קודם
Nif'al,נכנס
Nif'al,נאכל
Nif'al,עלידי
Nif'al,נכתב
Nif'al,נסגר
Nif'al,נפתח
Nif'al,נקרא
Nif'al,נגרם
Nif'al,נעשה
Nif'al,נפגש
Nif'al,ניתן
Nif'al,נפרד
Nif'al,נאבד
Nif'al,נעלם
Nif'al,נשאל
Nif'al,נהנה
Nif'al,נאמר
Nif'al,נפגע
Nif'al,נשאר
Nif'al,נשלח
Nif'al,נשרף
Nature,עץ
Nature,יער
Nature,פרח
Nature,ים
Nature,שמים
Nature,דשא
Nature,שיח
Nature,יםהתיכון
Nature,אבן
Nature,כוכב
Nature,חול
Nature,אש
Nature,שדה
Nature,אוויר
Nature,ירח
Nature,טבע
Nature,כוכבלכת
Nature,חלל
Nature,כדורארץ
Nature,נילוס
Nature,נהר
Nature,אדמה
Nature,ירדן
Nature,עלה
Nature,חום
Nature,אקלים
Nature,יקום
Nature,נוף
Nature,הר
Nature,ורד
Nature,עשן
Nature,קרקע
Nature,גז
Nature,חומר
Nature,צמח
Nature,יבול
Nature,מדבר
Nature,הרגעש
Nature,מערה
Nature,קרח
Nature,גבעה
Nature,צוק
Nature,אבק
Nature,קרחון
Nature,שקיעה
Decisions,להביע
Decisions,דעה
Decisions,דיון
Decisions,ויכוח
Decisions,לתהות
Decisions,לבחור
Decisions,טעות
Decisions,לגבי
Decisions,לפי
Decisions,לטעות
Decisions,מסקנה
Decisions,חלטה
Decisions,יתרון
Decisions,חסרון
Decisions,השלכה
Decisions,הסכמה
Decisions,הצעה
Decisions,עדיף
Imperative 2,בוא
Imperative 2,בואי
Imperative 2,בואו
Imperative 2,עמד
Imperative 2,בקר
Imperative 2,חתך
Imperative 2,כבד
Imperative 2,שבר
Imperative 2,סגיר
Imperative 2,אכל
Imperative 2,חזור
Imperative 2,היפגש
Imperative 2,שאל
Imperative 2,הישאר
Imperative 2,ענה
Imperative 2,ספר
Imperative 2,לבש
Imperative 2,היכנס
Verbs: Past Actions 2,התחתן
Verbs: Past Actions 2,התפוצץ
Verbs: Past Actions 2,התחבא
Verbs: Past Actions 2,התעלף
Verbs: Past Actions 2,התנצל
Verbs: Past Actions 2,התלונן
Verbs: Past Actions 2,התיעץ
Verbs: Past Actions 2,השתכר
Verbs: Past Actions 2,התרחץ
Verbs: Past Actions 2,הפסקע
Verbs: Past Actions 2,התאושש
Verbs: Past Actions 2,התפשט
Verbs: Past Actions 2,התקשר
Verbs: Past Actions 2,התחנן
Verbs: Past Actions 2,קיבל
Verbs: Past Actions 2,ירד
Verbs: Past Actions 2,התפלל
Verbs: Past Actions 2,התעלם
Verbs: Past Actions 2,התנדב
Verbs: Past Actions 2,התעלל
Verbs: Past Actions 2,התגלח
Verbs: Past Actions 2,המשיך
Verbs: Past Nif'al,נהנה
Verbs: Past Nif'al,נגמר
Verbs: Past Nif'al,נשמע
Verbs: Past Nif'al,נראה
Verbs: Past Nif'al,נכנס
Verbs: Past Nif'al,נכשל
Verbs: Past Nif'al,נכתב
Verbs: Past Nif'al,נסגר
Verbs: Past Nif'al,נגרם
Verbs: Past Nif'al,נאכל
Verbs: Past Nif'al,נפתח
Verbs: Past Nif'al,נקרא
Verbs: Past Nif'al,נשאל
Verbs: Past Nif'al,נעשה
Verbs: Past Nif'al,ניתן
Verbs: Past Nif'al,נפגש
Verbs: Past Nif'al,נעלם
Verbs: Past Nif'al,נאבד
Verbs: Past Nif'al,נשאר
Verbs: Past Nif'al,נאמר
Verbs: Past Nif'al,נפרד
Verbs: Past Nif'al,נשרף
Verbs: Past Nif'al,נשלח
Verbs: Past Nif'al,נפגע
Verbs: Past Nif'al,נזכר
Feelings,לנחם
Feelings,מדוכא
Feelings,לנשק
Feelings,משועמם
Feelings,נשיקה
Feelings,מאושר
Feelings,לחבק
Feelings,דוחה
Feelings,מאוהב
Feelings,להתחבק
Feelings,להתנשק
Feelings,אופטימי
Feelings,פסימי
Feelings,מופתע
Feelings,רגשה
Feelings,רגוע
Feelings,מצטערלהצטער
Feelings,נעלב
Feelings,מצפה
Feelings,הלם
Feelings,מביך
Feelings,חסראונים
Feelings,עוין
Feelings,דחוי
Feelings,פגוע
Feelings,מבולבל
Feelings,ביישן
Feelings,שובב
Feelings,להעריץ
Feelings,בודד
Feelings,דמעה
Feelings,רגיש
Feelings,לבכות
Feelings,אושר
Feelings,להתלהב
Geometry,עיגול
Geometry,קו
Geometry,משולש
Geometry,מלבן
Geometry,צורה
Geometry,ריבוע
Geometry,מקביל
Geometry,טרפז
Geometry,מעוין
Geometry,קודקוד
Geometry,אליפסה
Geometry,מרובע
Geometry,זווית
Geometry,גיאומטריה
Geometry,מחומש
Geometry,מקבילית
Geometry,משושה
Geometry,גובה
Geometry,עומק
Geometry,אורך
Geometry,טריגונומטריה
Geometry,רוחב
Geometry,שטח
Geometry,נפח
Geometry,סרגל
Geometry,מילימטר
Geometry,קילומטר
Geometry,יחידתמידה
Geometry,סנטימטר
Geometry,למדוד
Abstract Objects 2,כבוד
Abstract Objects 2,תועלת
Abstract Objects 2,רשות
Abstract Objects 2,מאמץ
Abstract Objects 2,תשומתלב
Abstract Objects 2,אופי
Abstract Objects 2,כיוון
Abstract Objects 2,סוד
Abstract Objects 2,מקור
Abstract Objects 2,ניסיון
Abstract Objects 2,מציות
Abstract Objects 2,נזק
Abstract Objects 2,התנהגות
Abstract Objects 2,אחריות
Abstract Objects 2,חתימה
Abstract Objects 2,עמדה
Abstract Objects 2,ספק
Abstract Objects 2,כוח
Abstract Objects 2,סמל
Abstract Objects 2,שנאה
Abstract Objects 2,סכנה
Abstract Objects 2,הומור
Abstract Objects 2,גישה
Abstract Objects 2,פחד
Abstract Objects 2,מסורת
Abstract Objects 2,הפתעה
Abstract Objects 2,רצח
Abstract Objects 2,ביטוי
Abstract Objects 2,הנאה
Abstract Objects 2,חיוך
Abstract Objects 2,צל
Abstract Objects 2,שקר
Abstract Objects 2,זיכרון
Abstract Objects 2,ניצחון
Abstract Objects 2,אמת
Abstract Objects 2,נפילה
Abstract Objects 2,הפסד
Abstract Objects 2,הבדל
Abstract Objects 2,טובה
Abstract Objects 2,בסיס
Abstract Objects 2,תשוקה
Abstract Objects 2,תכונה
Abstract Objects 2,חוש
Abstract Objects 2,זהות
Abstract Objects 2,עדיפות
Abstract Objects 2,חשיבות
Abstract Objects 2,יופי
Abstract Objects 2,מזל
Verbs: Infinitive 2,להגדיר
Verbs: Infinitive 2,לשפר
Verbs: Infinitive 2,להמשיך
Verbs: Infinitive 2,להגדיל
Verbs: Infinitive 2,להאמין
Verbs: Infinitive 2,להשפיע
Verbs: Infinitive 2,לענות
Verbs: Infinitive 2,לנצח
Verbs: Infinitive 2,לכסות
Verbs: Infinitive 2,לסיים
Verbs: Infinitive 2,לפתח
Verbs: Infinitive 2,לאפשר
Verbs: Infinitive 2,להסכים
Verbs: Infinitive 2,להבין
Verbs: Infinitive 2,להרגיש
Verbs: Infinitive 2,לחכות
Verbs: Infinitive 2,למות
Verbs: Infinitive 2,להסביר
Verbs: Infinitive 2,לטוס
Verbs: Infinitive 2,להפסיד
Verbs: Infinitive 2,לקרוא
Verbs: Infinitive 2,להתאושש
Verbs: Infinitive 2,להשתמש
Verbs: Infinitive 2,להגיב
Verbs: Infinitive 2,לבנות
Verbs: Infinitive 2,לשבור
Verbs: Infinitive 2,לעצור
Verbs: Infinitive 2,לעזור
Verbs: Infinitive 2,להישאר
Verbs: Infinitive 2,לזכור
Verbs: Infinitive 2,לפגוש
Verbs: Infinitive 2,להגיש
Verbs: Infinitive 2,לגרום
Verbs: Infinitive 2,לשקול
Verbs: Infinitive 2,להחמיץ
Verbs: Infinitive 2,לחשוב
Verbs: Infinitive 2,לאהוב
Verbs: Infinitive 2,לסרב
Construct State 2,כלינשק
Construct State 2,עלייתגג
Construct State 2,שטיפתמוח
Construct State 2,פסקתאוכל
Construct State 2,שומרראש
Construct State 2,חגורתבטיחות
Construct State 2,תולעתספרים
Construct State 2,ראשממשלה
Construct State 2,ביתמלאכה
Construct State 2,מגדלשמירה
Construct State 2,פנייתפרסה
Construct State 2,נהגמורית
Construct State 2,פסקזמן
Construct State 2,שעוןעצר
Construct State 2,מברשתשיניים
Construct State 2,סכיןגילוח
Construct State 2,טיבהדואר
Construct State 2,אוצרמילים
Construct State 2,משחתשיניים
Construct State 2,ארגזכלים
Construct State 2,משרדראשממשלה
Construct State 2,עוגתיוםהולדת
Construct State 2,חלוןחדראורחים
Verbs: Conditional,לו
Verbs: Conditional,אילו
Verbs: Conditional,הייתי
Verbs: Conditional,היית
Verbs: Conditional,היית
Verbs: Conditional,הייתה
Verbs: Conditional,היינו
Verbs: Conditional,היה
Verbs: Conditional,הייתם
Verbs: Conditional,הייתן
Verbs: Conditional,היו
Verbs: Conditional,אילולא
Verbs: Conditional,לולא
Medical,עין
Medical,זרוע
Medical,לב
Medical,יד
Medical,ראש
Medical,אוזן
Medical,אצבע
Medical,צוואר
Medical,כףיד
Medical,בטן
Medical,כואב
Medical,מרפק
Medical,שיער
Medical,פנים
Medical,חזה
Medical,לשון
Medical,מוח
Medical,עור
Medical,פה
Medical,גב
Medical,שן
Medical,גוף
Medical,כףרגל
Medical,אף
Medical,עצם
Medical,רגל
Medical,כתף
Medical,שריר
Medical,ברך
Medical,תרופה
Medical,וירוס
Medical,איבר
Medical,מחלה
Medical,מטופל
Medical,מטופלת
Medical,ביתהחולים
Medical,גולגולת
Medical,חולה
Medical,לחץ
Medical,בלחץ
Medical,אחות
Medical,דם
Medical,שפתיים
Medical,כאב
Medical,חלום
Medical,מרפאה
Medical,טיפול
Medical,לידה
Medical,הריון
Medical,בהריון
Medical,רפואהשלמה
Medical,ניתוח
Medical,דיאטה
Medical,בריאות
Medical,הסם
Medical,סרטן
Religion,רוחני
Religion,דת
Religion,אלוהים
Religion,אמונה
Religion,דתי
Religion,יהודי
Religion,חילוני
Religion,מוסלמי
Religion,נוצרי
Religion,כנסייה
Religion,אלה
Religion,קדוש
Religion,תפילה
Religion,מלאך
Religion,אל
Religion,בודיסטי
Religion,יהדות
Religion,משיח
Religion,נשמה
Religion,אסלאם
Religion,נצרות
Religion,מקדש
Religion,הרהזיתים
Religion,הרהבית
Religion,עירהעתיקה
Religion,מערתהמכפלה
Religion,כותלהמערבי
Religion,כנסייתהקבר
Religion,מסגדאלאקצה
Religion,כיפתהסלע
Religion,הרהציון
Arts,אמנות
Arts,סרט
Arts,סגנון
Arts,מצלמה
Arts,דמות
Arts,צילום
Arts,רקדן
Arts,צלם
Arts,ספרות
Arts,שירה
Arts,ריקוד
Arts,אופנה
Arts,אוסף
Arts,איור
Arts,קהל
Arts,מכחול
Arts,גלריה
Arts,ציור
Arts,הצגה
Arts,במה
Arts,פסל
Arts,סטודיו
Arts,פסל
Arts,מפיק
Arts,פסקול
Arts,תסריט
Arts,אפקט
Arts,אולפן
Technology,סיסמה
Technology,בסיסנתונים
Technology,נתונים
Technology,דפדפן
Technology,חיפוש
Technology,אינטרנט
Technology,עמודבית
Technology,אתר
Technology,מקלדת
Technology,מתכנת
Technology,קובץ
Technology,חומרה
Technology,באג
Technology,מחשהנייד
Technology,תוכנה
Technology,מייל
Technology,להוריד
Technology,לעלת
Technology,בלוג
Technology,העלה
Technology,רשת
Technology,הורדה
Technology,ערוץ
Technology,הודעה
Technology,חדשות
Technology,שלט
Technology,תקשורת
Technology,טקסט
Technology,מידע
Technology,לכבות
Technology,להדליק
Technology,רובוט
Technology,ללחוץ
Technology,גלויה
Technology,בול
Verbal Nouns,חשיבה
Verbal Nouns,קנייה
Verbal Nouns,כתיבה
Verbal Nouns,צפייה
Verbal Nouns,קריאה
Verbal Nouns,בישול
Verbal Nouns,אימון
Verbal Nouns,סיפור
Verbal Nouns,לימוד
Verbal Nouns,הזמנה
Verbal Nouns,דרישה
Verbal Nouns,הליכה
Verbal Nouns,שינה
Verbal Nouns,ריצה
Verbal Nouns,למידה
Verbal Nouns,שמיעה
Verbal Nouns,התנצלות
Verbal Nouns,פתיחה
Verbal Nouns,מכירה
Verbal Nouns,למכירה
Science,מדע
Science,פרויקט
Science,תזה
Science,מחקר
Science,טכנולוגיה
Science,שיטה
Science,גודל
Science,דגינה
Science,משקל
Science,אנרגיה
Science,מרחק
Science,מהירות
Science,ניסוי
Science,מאמר
Science,דוקטורט
Science,מסה
Science,הגדרה
Science,מהדורה
Science,הפצה
Science,עיקרון
Science,מעבדה
Science,מחצב
Science,מדחום
Science,נוסחאנוסחה
Science,איכות
Science,כימיה
Science,גיאוגרפיה
Science,פיזיקה
Science,פילוסופיה
Science,תוארראשון
Science,גנטיקה
Science,ביולוגיה
Science,חשמלי
Science,תאי
Science,חקירה
Science,מדען
Science,מחזור
Science,תגלית
Science,עובדה
Science,להנמיך
Science,להגביר
Science,כוחמשיכה
Science,סיבה
Science,תיאוריה
Science,אלקוהול
Science,קילו
Science,טון
Science,קילוגרם
Science,גרם
Music,כינור
Music,מוזיקה
Music,שיר
Music,לנגן
Music,להקה
Music,גיטרה
Music,זמר
Music,חליל
Music,נבל
Music,פסנתר
Music,כלינגירה
Music,תוף
Music,סינתיסייזר
Music,יזירה
Music,מלחין
Music,מלחינה
Music,קונצרט
Music,נגן
Music,גאנר
Music,הופעה
Music,להלחין
Music,מתופף
Music,אקורד
Music,בית
Music,גיטריסט
Music,פזמון
Music,הד
Music,כנר
Music,חצוצרה
Music,מיקרופון
Music,רמקול
Music,מנגירה
Music,לכוון
Music,מנצח
Music,צליל
Music,יםתיכוני
Music,מפוחית
Music,סולם
Sports,כדור
Sports,שחקן
Sports,מחצית
Sports,ספורט
Sports,תחרות
Sports,משחק
Sports,קבוצה
Sports,שער
Sports,כדורסל
Sports,להבקיע
Sports,כדורגל
Sports,איצטדיון
Sports,נקודה
Sports,תיקו
Sports,מחבט
Sports,מדליית
Sports,מדלייתארד
Sports,מדלייתזהר
Sports,אלוף
Sports,שלושער
Sports,אליפות
Sports,מאמן
Sports,כדורעף
Sports,מגרש
Sports,צעד
Sports,לאהוד
Sports,מכוןכושר
Sports,בעיטה
Sports,פנדל
Sports,מרתון
Sports,אהוד
Sports,התקפה
Sports,הגנה
Sports,בלם
Sports,שופט
Sports,קשר
Sports,ליגה
Sports,עמדה
Sports,שוער
Sports,חלוץ
Sports,שחייה
Sports,טניס
Sports,אתלט
Sports,גביע
Sports,הארכה
Sports,אולימפיאד
Sports,כושר
Politics,זכות
Politics,ביטחון
Politics,ממשלה
Politics,מלחמה
Politics,חוק
Politics,נשיע
Politics,מס
Politics,שלום
Politics,מידיניות
Politics,בטיחות
Politics,כלכלה
Politics,המלצה
Politics,עירייה
Politics,אסטרטגיה
Politics,צבא
Politics,פשע
Politics,מנהיג
Politics,בחירות
Politics,חופש
Politics,נאום
Politics,קונגרס
Politics,קמפיין
Politics,אלימות
Politics,מעצר
Politics,מעצרבית
Politics,שחיתות
Politics,כנסת
Politics,שוחד
Politics,פרלמנט
Politics,מועמד
Politics,מושל
Politics,עימות
Politics,עושר
Politics,מפלגה
Politics,איום
Politics,שביתה
Politics,ראשעיר
Politics,אשמה
Politics,משרדביטחון
Politics,משרדחוץ
Politics,משרדפנים
Politics,משרדאוצר
Politics,משרדמשפטים
Politics,שרשרה
Diminutive,כלבלב
Diminutive,אדמדם
Diminutive,חזרזיר
Diminutive,קטנטן
Diminutive,כחלחל
Diminutive,ירקרק
Diminutive,חתלתול
Diminutive,קשית
Diminutive,מלונית
Diminutive,ידית
Diminutive,שקית
Diminutive,צלוחית
Diminutive,גחלילית
Diminutive,ילדון
Diminutive,ילדונת
Diminutive,פילון
Diminutive,ספרון
Diminutive,מגבון
Diminutive,מחשבון
Diminutive,דובון
Legends,נסיך
Legends,נסיכה
Legends,חרב
Legends,ארמון
Legends,מלך
Legends,מלכה
Legends,אגדה
Legends,משתה
Legends,ממלכה
Legends,חץ
Legends,מגן
Legends,קשת
Legends,קשת
Legends,אביר
Legends,חומה
Legends,קסדה
Legends,כישוף
Legends,לוחם
Legends,מכשפה
Legends,שיריון
Legends,שיקוי
Legends,קסם
Legends,שרבית
Legends,גיבור
Legends,מכשף
Legends,קוסם
Legends,קללה
Legends,משרת
Legends,יצור
Legends,אישזאב
Legends,גיבורעל
Legends,גולם
Legends,ערפד
Legends,זומבי
Legends,מפלצת
Formal,היכן
Formal,מדוע
Formal,כיצד
Formal,עתה
Formal,מאין
Formal,נא
Formal,גברתי
Formal,אדוני
Formal,מה
Formal,אשר
Formal,הבה
Formal,אנא
Formal,מאשר
Formal,אינ
Formal,ה
Formal,כי
Business,דולר
Business,כסף
Business,שקל
Business,חוב
Business,ביטוח
Business,השקעה
Business,לעלות
Business,זהב
Business,עסק
Business,מחיר
Business,אגורה
Business,כרטיסאשראי
Business,כרטיס
Business,עודף
Business,אירו
Business,חוזה
Business,מותג
Business,עסקה
Business,תקציב
Business,מטבע
Business,ארגון
Business,מזומן
Business,שטרה
Business,עלות
Business,קידום
Business,פרסום
Business,משכורת
Business,ראיון
Business,חברה
Business,פגישה
Business,מנהל
Business,מסחר
Business,מוצר
Business,שווי
Business,פרסומת
Business,תעשיית
Business,בורסה
Business,סוכן
Business,סיכון
Business,שערחליפין
