Skill,Word
Places,מדינה
Places,בית כנסת
Places,לאורך
Places,לתוך
Places,כנסייה
Places,מקום
Places,מסגד
Places,הביתה
Places,נכס
Places,במרכז
Places,משרד
Places,איזור
Places,בפארק
Places,מבנה
Places,ירושלים
Places,למכולת
Places,חנות
Places,סופרמרקט
Places,המחוז
Places,באי
Places,בנק
Places,ברים
Places,הקרקע
Places,מתוך
Places,קניון
Places,בתחנה
Places,עמק
Places,תל אביב
Places,מוזיאון
Places,פינה
Places,ברחבי
Places,כפר
Places,המסלולים
Places,לשכונה
Places,השדרה
Places,שטח
Places,גבול
Places,בית כלא
Places,מגדל
Places,ארמון
Places,עיירה
Places,בית קולנוע
Places,עיר בירה
Places,קהילות
Places,נמל
Places,גשר
Places,המערב
Places,כיכר
Places,מזרח
Places,בצפון
Places,דרומה
Places,חווה
Places,גן חיות
Places,שוק
Verbs: Present - Hiph'il,להקשיב
Verbs: Present - Hiph'il,מראים
Verbs: Present - Hiph'il,מאזינים
Verbs: Present - Hiph'il,להציע
Verbs: Present - Hiph'il,מרגישה
Verbs: Present - Hiph'il,מכינה
Verbs: Present - Hiph'il,להאמין
Verbs: Present - Hiph'il,מסכימות
Verbs: Present - Hiph'il,להתחיל
Verbs: Present - Hiph'il,מגיעה
Verbs: Present - Hiph'il,מודָה
Verbs: Present - Hiph'il,להעביר
Verbs: Present - Hiph'il,להצליח
Verbs: Present - Hiph'il,מחזיר
Verbs: Present - Hiph'il,להשיג
Verbs: Present - Hiph'il,להסביר
Verbs: Present - Hiph'il,להשכיר
Verbs: Present - Hiph'il,להמליץ
Verbs: Present - Hiph'il,להחזיק
Verbs: Present - Hiph'il,מפיקים
Verbs: Present - Hiph'il,מניחים
Verbs: Present - Hiph'il,להופיע
Verbs: Present - Hiph'il,להוסיף
Verbs: Present - Hiph'il,מגיש
Verbs: Present - Hiph'il,ממשיכים
Verbs: Present - Hiph'il,להציג
Verbs: Present - Hiph'il,מכריזה
Verbs: Present - Hiph'il,להוסיף
Verbs: Present - Hiph'il,מזמינה
Verbs: Present - Hiph'il,להרשות
Verbs: Present - Hiph'il,מזכירה
Verbs: Present - Hiph'il,מעדיפים
Verbs: Present - Hiph'il,להתאים
Verbs: Present - Hiph'il,מחליטים
Verbs: Present - Hiph'il,מבינה
Verbs: Present - Hiph'il,מכילות
Verbs: Present - Hiph'il,מחליף
Verbs: Present - Hiph'il,מעריכה
Verbs: Present - Hiph'il,מביאה
People,אדם
People,חבר
People,חבֵרה
People,ידיד
People,ידידה
People,הציבור
People,בוועדה
People,חבר
People,כנס
People,האויב
People,תרבויות
People,בקרן
People,בן אדם
People,מערכת יחסים
People,אוכלוסייה
People,הנוער
People,אנשים
People,לפרט
People,הנער
People,הקורבן
People,אזרח
People,הבחורות
People,הבחורים
People,זוג
People,מבוגרים
People,הישראלי
People,בן
People,בת
People,בני
People,בנות
People,צרפתי
People,אמריקאי
People,אנגלי
People,העַם
People,האוסטרלי
Numbers 2,שלוש
Numbers 2,שבע (constr.)
Numbers 2,שלושת
Numbers 2,חמשת
Numbers 2,שבעת
Numbers 2,לחמש
Numbers 2,הראשון
Numbers 2,שני
Numbers 2,קוראות
Numbers 2,שלושים
Numbers 2,השלישי
Numbers 2,ארבעים
Numbers 2,רביעי
Numbers 2,שישים
Numbers 2,שמונים
Numbers 2,שבעים
Numbers 2,לשנות
Numbers 2,תשעים
Numbers 2,הכמות
Numbers 2,מאה
Numbers 2,מטרים
Numbers 2,מאות
Numbers 2,מאתיים
Numbers 2,אלף
Numbers 2,זוג
Numbers 2,מיליונים
Numbers 2,הממוצע
Numbers 2,סך הכל
Numbers 2,ברובו
Numbers 2,אחוז
Numbers 2,שמיליארד
Numbers 2,חצי
Numbers 2,ועוד
Numbers 2,כפול
Numbers 2,חלקי
Numbers 2,האחרון
Numbers 2,מינוס
Numbers 2,שווה
Numbers 2,פחות
Modals,יכולים
Modals,חייב
Modals,אמורה
Modals,אסור
Modals,מומלץ
Modals,עשוי
Modals,אפשר
Modals,מותר
Modals,עליו
Education,מורה
Education,פתק
Education,עטים
Education,קורס
Education,חינוך
Education,שיעור
Education,ספרייה
Education,למבחן
Education,לימוד
Education,הדוגמה
Education,עפרונות
Education,שיעורי בית
Education,כיתה
Education,מילה
Education,ידע
Education,הפרק
Education,מצגת
Education,רעיון
Education,האוניברסיטאות
Education,להרצאה
Education,הפרופסורים
Education,תואר
Education,סטודנטית
Education,המרצים
Education,הדוקטורט
Education,הכנה
Education,מטרתנו
Education,המשמעות
Education,ללמד
Education,מתרגלת
Education,מההיסטוריה
Education,ציור
Education,המסמך
Education,עמוד
Education,הסבר
Education,תכנית
Education,קשיים
Education,המכון
Travel,לטייל
Travel,מכונית
Travel,האופניים
Travel,מזוודה
Travel,אוטובוס
Travel,האופנוע
Travel,רוכב
Travel,חופשה
Travel,הרכבת
Travel,סירה
Travel,מטוס
Travel,נוהגת
Travel,רציף
Travel,שטה
Travel,טסים
Travel,תחנת רכבת
Travel,מפת
Travel,תיק גב
Travel,הספינה
Travel,קו
Travel,מדריך
Travel,לנסוע
Travel,מפליגה
Travel,טיול
Travel,ארצות הברית
Travel,הביקור
Travel,ההרפתקה
Travel,הטיסה
Travel,תחבורה
Travel,רכב
Travel,רכבת תחתית
Travel,מסע
Travel,בצרפת
Travel,ספרד
Travel,לאנגליה
Travel,יוון
Travel,גרמניה
Travel,מצרים
Travel,הים התיכון
Travel,המזרח התיכון
Travel,רוסיה
Travel,סין
Travel,בעולם
Travel,ארץ
Travel,אמריקה
Travel,תייר
Travel,מסביב
Travel,באירופה
Travel,באסיה
Travel,יבשת
Travel,תחנת אוטובוס
Travel,חוץ לארץ
Travel,אפריקה
Travel,בין-לאומי
Travel,אירופאים
Travel,אוסטרליה
Travel,דרכון
Travel,דלק
Verbs: Past Active 1,הייתי
Verbs: Past Active 1,הייתְ
Verbs: Past Active 1,הייתָ
Verbs: Past Active 1,עבר
Verbs: Past Active 1,היה
Verbs: Past Active 1,היה ל..
Verbs: Past Active 1,היה ל...
Verbs: Past Active 1,היינו
Verbs: Past Active 1,הייתה
Verbs: Past Active 1,הייתם
Verbs: Past Active 1,מצא
Verbs: Past Active 1,שתה
Verbs: Past Active 1,חזרה
Verbs: Past Active 1,אהב
Verbs: Past Active 1,הלך
Verbs: Past Active 1,רצינו
Verbs: Past Active 1,ראה
Verbs: Past Active 1,הייתן
Verbs: Past Active 1,אמר
Verbs: Past Active 1,חשב
Verbs: Past Active 1,מעולם
Verbs: Past Active 1,אכל
Verbs: Past Active 1,עשה
Verbs: Past Active 1,שמעתם
Verbs: Past Active 1,עזב
Verbs: Past Active 1,נפל
Verbs: Past Active 1,היו
Verbs: Past Active 1,עבדתי
Verbs: Past Active 1,רץ
Verbs: Past Active 1,בא
Verbs: Past Active 1,שם
Verbs: Past Active 1,גדַל
Verbs: Past Active 1,מאז
Verbs: Past Active 1,שברתי
Verbs: Past Active 1,שרתי
Verbs: Past Active 1,קראתי
Verbs: Past Active 1,לקח
Verbs: Past Active 1,הפך ל
Verbs: Past Active 1,נתתָ
Verbs: Past Active 1,ידעו
Verbs: Past Active 1,כתבו
Verbs: Past Active 1,קפצו
Verbs: Past Active 1,גנב
Verbs: Past Active 1,ניסה
Verbs: Past Active 1,דיברנו
Verbs: Past Active 1,בישל
Verbs: Past Active 1,איבד
Verbs: Past Active 1,שיחקנו
Verbs: Past Active 1,סיפרנו
Verbs: Past Active 1,ביקש
Verbs: Past Active 1,סיים
Verbs: Past Active 1,שילם
Verbs: Past Active 1,שיקרו
Verbs: Past Active 1,חיכה
Verbs: Past Active 1,ניצח
Verbs: Past Active 1,בזבזתָ
Verbs: Past Active 1,קינאנו
Verbs: Past Active 1,הכירו
Verbs: Past Active 1,הקשיבה
Verbs: Past Active 1,הראינו
Verbs: Past Active 1,הגיע
Verbs: Past Active 1,החליטו
Verbs: Past Active 1,התחילו
Verbs: Past Active 1,קנָה
Verbs: Past Active 1,הרגיש
Verbs: Past Active 1,הסבירה
Verbs: Past Active 1,הציע
Verbs: Past Active 1,האמינו
Verbs: Past Active 1,הזמינו
Verbs: Past Active 1,הבינו
Verbs: Past Active 1,הייתה ל
Verbs: Past Active 1,היו ל
Verbs: Past Active 1,אי פעם
Comparison,יותר
Comparison,פחות
Comparison,הכי
Comparison,ביותר
Comparison,דומים
Objects,עלון
Objects,מגזין
Objects,טלוויזיה
Objects,המחשב
Objects,השעון
Objects,הרדיו
Objects,חפץ
Objects,שולחן עבודה
Objects,שעון יד
Objects,ארנק
Objects,הסוללה
Objects,סל
Objects,טלפון נייד
Objects,סבון
Objects,הקופסה
Objects,מסכים
Objects,טלפונים
Objects,תיק
Objects,מצעים
Objects,גלגלים
Objects,בריכה
Objects,המספריים
Objects,מכתב
Objects,המטרייה
Objects,הפעמון
Objects,הספוג
Objects,במחבת
Objects,הספל
Objects,השורשים
Objects,העצם
Objects,מכונה
Objects,נייר
Objects,דגל
Objects,שרשרת
Objects,חוטים
Objects,חתיכות
Objects,מנוע
Objects,הרומן
Objects,מסרק
Objects,אבקה
Objects,הגדר
Objects,מתנה
Objects,הקניות
Objects,נר
Verbs: Present Reflexive - Hitpa'el,להתקלח
Verbs: Present Reflexive - Hitpa'el,מתגלח
Verbs: Present Reflexive - Hitpa'el,מסתפרות
Verbs: Present Reflexive - Hitpa'el,מסתכלים
Verbs: Present Reflexive - Hitpa'el,משתמש
Verbs: Present Reflexive - Hitpa'el,להתקשר
Verbs: Present Reflexive - Hitpa'el,מתחזק
Verbs: Present Reflexive - Hitpa'el,מתאמן
Verbs: Present Reflexive - Hitpa'el,להתקרב
Verbs: Present Reflexive - Hitpa'el,מתחנכים
Verbs: Present Reflexive - Hitpa'el,מתחננים
Verbs: Present Reflexive - Hitpa'el,מתגבר
Verbs: Present Reflexive - Hitpa'el,להסתיים
Verbs: Present Reflexive - Hitpa'el,מתגעגע
Verbs: Present Reflexive - Hitpa'el,מסתובבים
Verbs: Present Reflexive - Hitpa'el,מתקרר
Verbs: Present Reflexive - Hitpa'el,מתחמם
Verbs: Present Reflexive - Hitpa'el,להזדקן
Verbs: Present Reflexive - Hitpa'el,אחד (-) שני
Verbs: Present Reflexive - Hitpa'el,מתאוששות
Verbs: Present Reflexive - Hitpa'el,מתחבא
Verbs: Present Reflexive - Hitpa'el,משתכרים
Verbs: Present Reflexive - Hitpa'el,משתנָה
Verbs: Present Reflexive - Hitpa'el,מתאחדים
Verbs: Present Reflexive - Hitpa'el,מתחבר
Verbs: Present Reflexive - Hitpa'el,מתנתקים
Verbs: Present Reflexive - Hitpa'el,מתייעצים
Verbs: Present Reflexive - Hitpa'el,מתכוננים
Verbs: Present Reflexive - Hitpa'el,מצטרף
Verbs: Present Reflexive - Hitpa'el,מתמודד
Verbs: Present Reflexive - Hitpa'el,להתעלם
Verbs: Present Reflexive - Hitpa'el,להתפלל
Verbs: Present Reflexive - Hitpa'el,מתראֶה
Verbs: Present Reflexive - Hitpa'el,מתנצל
Verbs: Present Reflexive - Hitpa'el,מתבלבלים
Verbs: Present Reflexive - Hitpa'el,להתעמל
Adjectives 3,שמאלי
Adjectives 3,ימני
Adjectives 3,חוקי
Adjectives 3,מלך
Adjectives 3,שונים
Adjectives 3,מקומית
Adjectives 3,נדירה
Adjectives 3,פופולרי
Adjectives 3,זמין
Adjectives 3,רשמי
Adjectives 3,סופי
Adjectives 3,שלם
Adjectives 3,מיידי
Adjectives 3,היחיד
Adjectives 3,המסורתית
Adjectives 3,מודרנית
Adjectives 3,היסטורי
Adjectives 3,מטומטם
Adjectives 3,חכמה
Adjectives 3,טיפש
Adjectives 3,מכוערת
Adjectives 3,מדהים
Adjectives 3,דתי
Adjectives 3,תרבותית
Adjectives 3,מוכנה
Adjectives 3,העמוק
Adjectives 3,טהורה
Adjectives 3,הראשי
Adjectives 3,חד
Adjectives 3,בטוח
Adjectives 3,בודדים
Adjectives 3,טריים
Adjectives 3,עבה
Adjectives 3,הצר
Adjectives 3,רחב
Adjectives 3,מרתקים
Adjectives 3,מוזר
Adjectives 3,גלובלי
Adjectives 3,בריא
Adjectives 3,התחתונה
Adjectives 3,עליון
Adjectives 3,עתיק
Adjectives 3,יומי
Adjectives 3,אישי
Adjectives 3,שבועי
Adjectives 3,גרוע
Adjectives 3,מרשים
Adjectives 3,חודשי
Adjectives 3,שנתי
Adjectives 3,נפלאים
Abstract Objects 1,חלק
Abstract Objects 1,ההשקפות
Abstract Objects 1,שירות
Abstract Objects 1,רשימה
Abstract Objects 1,לפקודות
Abstract Objects 1,המערכת
Abstract Objects 1,קבוצה
Abstract Objects 1,מהסוג
Abstract Objects 1,עיצוב
Abstract Objects 1,במקרה
Abstract Objects 1,שינוי
Abstract Objects 1,גירסה
Abstract Objects 1,משליטה
Abstract Objects 1,השיחה
Abstract Objects 1,חשבון
Abstract Objects 1,פרופיל
Abstract Objects 1,רמה
Abstract Objects 1,רעש
Abstract Objects 1,התיאור
Abstract Objects 1,תמונה
Abstract Objects 1,מהתוכן
Abstract Objects 1,הערך
Abstract Objects 1,הקטגורייה
Abstract Objects 1,הציוד
Abstract Objects 1,בעיה
Abstract Objects 1,צד
Abstract Objects 1,ביצועים
Abstract Objects 1,אפשרות
Abstract Objects 1,פעילות
Abstract Objects 1,תוצאה
Abstract Objects 1,מההסכם
Abstract Objects 1,פתרון
Abstract Objects 1,הייצור
Abstract Objects 1,ההגנה
Abstract Objects 1,המבנה
Abstract Objects 1,התגובות
Abstract Objects 1,תור
Abstract Objects 1,הכניסה
Abstract Objects 1,ההשפעה
Abstract Objects 1,משאלה
Abstract Objects 1,תקווה
Abstract Objects 1,הזדמנות
Abstract Objects 1,מצב
Abstract Objects 1,יציאות
Abstract Objects 1,ברירה
Abstract Objects 1,עניין
Abstract Objects 1,קול
Abstract Objects 1,תפקיד
Abstract Objects 1,ההצלחה
Abstract Objects 1,כישלון
Abstract Objects 1,משבר
Abstract Objects 1,פרס
Abstract Objects 1,הקדמה
Abstract Objects 1,כוונה
Abstract Objects 1,ציון
Abstract Objects 1,מנוחה
Abstract Objects 1,נושא
Abstract Objects 1,חושך
Abstract Objects 1,חלופה
Abstract Objects 1,השיא
Abstract Objects 1,קצה
Abstract Objects 1,החלטה
Abstract Objects 1,סוף
Abstract Objects 1,התחלה
Imperative 1,לך
Imperative 1,רוצו
Imperative 1,עזור
Imperative 1,בוא
Imperative 1,שמרו
Imperative 1,תנו
Imperative 1,עשי
Imperative 1,עצור
Imperative 1,קח
Imperative 1,דע
Imperative 1,קנה
Imperative 1,פתחו
Imperative 1,שימי
Imperative 1,טוסו
Imperative 1,שבו
Imperative 1,שכחי
Imperative 1,צפי
Imperative 1,שלח
Imperative 1,שתה
Imperative 1,צאו
Imperative 1,דבר
Imperative 1,נסו
Imperative 1,חפשו
Imperative 1,סמן
Imperative 1,תקנו
Imperative 1,קבל
Imperative 1,רחם
Imperative 1,ערבבו
Imperative 1,חכי
Imperative 1,סיים
Imperative 1,צלמי
Imperative 1,ברך
Imperative 1,למד
Imperative 1,הקשיבו
Imperative 1,הראה
Imperative 1,הרגישו
Imperative 1,הַאמינו
Imperative 1,התחילי
Imperative 1,החזירי
Imperative 1,הוסף
Imperative 1,הַזמינו
Imperative 1,הציגי
Imperative 1,החליטי
Imperative 1,החלף
Imperative 1,הזכר
Imperative 1,התקלח
Imperative 1,הסתכלו
Imperative 1,התקרבו
Imperative 1,התחבא
Imperative 1,התחברי
Imperative 1,הצטרף
Imperative 1,התעלם
Imperative 1,מהספר
Imperative 1,הייה
Imperative 1,התכונן
Imperative 1,הסתפרו
Imperative 1,השתמש
Languages,ספרדית
Languages,צרפתית
Languages,גרמנית
Languages,רוסית
Languages,סינית
Languages,שפה
Languages,הולנדית
Languages,איטלקית
Languages,מילון
Languages,בפורטוגזית
Languages,בשוודית
Languages,דנית
Languages,ערבית
Languages,יפנית
Languages,צ'כית
Languages,משפט
Languages,יוונית
Languages,אותיות
Languages,הונגרית
Languages,אירית
Languages,פולנית
Languages,הינדי
Languages,בלשן
Languages,בלשנות
Languages,ביידיש
Languages,אספרנטו
Languages,שם עצם
Languages,פעלים
Languages,שם תואר
Languages,לנטות
Languages,פסקה
Languages,השורה
Languages,פסיקים
Languages,נקודה
Languages,דוברת
Languages,שפת אם
Emergency!,הצילו
Emergency!,עזרה
Emergency!,לחלץ
Emergency!,חילוץ
Emergency!,כבאי
Emergency!,זהירות
Emergency!,חובש
Emergency!,הלכוד
Emergency!,מקרה חירום
Emergency!,מגן דוד אדום
Emergency!,החייאה
Emergency!,מבצעת
Emergency!,פצוע
Emergency!,במצוקה
Emergency!,בתאונה
Emergency!,מתעלפת
Emergency!,לאבד הכרה
Emergency!,שריפה
Emergency!,מסוכנים
Emergency!,הפיצוץ
Emergency!,מתחשמל
Emergency!,עזרה ראשונה
Emergency!,ליפול
Emergency!,לטבוע
Emergency!,כששומעים
Verbs: Future Active 1,אהיה
Verbs: Future Active 1,תהיה (אתה)
Verbs: Future Active 1,יאכל
Verbs: Future Active 1,תשתה
Verbs: Future Active 1,ועתיד
Verbs: Future Active 1,תכתוב
Verbs: Future Active 1,אשחה
Verbs: Future Active 1,תהיי
Verbs: Future Active 1,יהיה
Verbs: Future Active 1,יראו
Verbs: Future Active 1,ישמע
Verbs: Future Active 1,תעשו
Verbs: Future Active 1,תחשוב
Verbs: Future Active 1,לעולם
Verbs: Future Active 1,תהיה (היא)
Verbs: Future Active 1,נהיה
Verbs: Future Active 1,יאהב
Verbs: Future Active 1,יתן
Verbs: Future Active 1,ילך
Verbs: Future Active 1,אעמוד
Verbs: Future Active 1,ישלם
Verbs: Future Active 1,תפספס
Verbs: Future Active 1,ישנה
Verbs: Future Active 1,ינסה
Verbs: Future Active 1,תהיו
Verbs: Future Active 1,יהיו
Verbs: Future Active 1,אבחר
Verbs: Future Active 1,אדבר
Verbs: Future Active 1,תהיינה
Verbs: Future Active 1,יחפש
Verbs: Future Active 1,אבקר
Verbs: Future Active 1,יאשרו
Verbs: Future Active 1,יהיה ל...
Verbs: Future Active 1,תקשיב
Verbs: Future Active 1,יתחיל
Verbs: Future Active 1,יגיע
Verbs: Future Active 1,יסביר
Verbs: Future Active 1,תהיה ל...
Verbs: Future Active 1,יַראה
Verbs: Future Active 1,יגיד
Verbs: Future Active 1,אזמין
Verbs: Future Active 1,יזכיר
Verbs: Future Active 1,תחליט
Verbs: Future Active 1,יבינו
Verbs: Future Active 1,יסכימו
Verbs: Future Active 1,יהיו ל...
Verbs: Future Active 1,ישלחו
Verbs: Future Active 1,כשאסתכל
Verbs: Future Active 1,ישתמש
Verbs: Future Active 1,יתקשרו
Verbs: Future Active 1,יתקרב
Verbs: Future Active 1,יתגעגע
Verbs: Future Active 1,ישתנה
Verbs: Future Active 1,יצטרפו
Verbs: Future Active 1,אתקלח
Verbs: Future Active 1,יתנצלו
Verbs: Future Active 1,יתעלמו
Verbs: Future Active 1,אתכונן
Verbs: Future Active 1,יתחבר
Verbs: Future Active 1,יבוא
"Passive: Pa'ul, Pu'al and Huf'al",הרצויה
"Passive: Pa'ul, Pu'al and Huf'al",שבורים
"Passive: Pa'ul, Pu'al and Huf'al",האהובה
"Passive: Pa'ul, Pu'al and Huf'al",כתוב
"Passive: Pa'ul, Pu'al and Huf'al",אכול
"Passive: Pa'ul, Pu'al and Huf'al",עשוי
"Passive: Pa'ul, Pu'al and Huf'al",קשור
"Passive: Pa'ul, Pu'al and Huf'al",נגוע
"Passive: Pa'ul, Pu'al and Huf'al",ידועה
"Passive: Pa'ul, Pu'al and Huf'al",קנויים
"Passive: Pa'ul, Pu'al and Huf'al",השמורות
"Passive: Pa'ul, Pu'al and Huf'al",חתוכה
"Passive: Pa'ul, Pu'al and Huf'al",הצפויה
"Passive: Pa'ul, Pu'al and Huf'al",הזכורים
"Passive: Pa'ul, Pu'al and Huf'al",מבושל
"Passive: Pa'ul, Pu'al and Huf'al",מנוסות
"Passive: Pa'ul, Pu'al and Huf'al",מדובר
"Passive: Pa'ul, Pu'al and Huf'al",מעורבבים
"Passive: Pa'ul, Pu'al and Huf'al",מבוזבז
"Passive: Pa'ul, Pu'al and Huf'al",משונה
"Passive: Pa'ul, Pu'al and Huf'al",ממולאת
"Passive: Pa'ul, Pu'al and Huf'al",משוכנע
"Passive: Pa'ul, Pu'al and Huf'al",מסודר
"Passive: Pa'ul, Pu'al and Huf'al",משותפת
"Passive: Pa'ul, Pu'al and Huf'al",מסוימות
"Passive: Pa'ul, Pu'al and Huf'al",המקובלת
"Passive: Pa'ul, Pu'al and Huf'al",מורכבת
"Passive: Pa'ul, Pu'al and Huf'al",מוזמן
"Passive: Pa'ul, Pu'al and Huf'al",מוצלח
"Passive: Pa'ul, Pu'al and Huf'al",מוחלף
"Passive: Pa'ul, Pu'al and Huf'al",מובן
"Passive: Pa'ul, Pu'al and Huf'al",מופרע
"Passive: Pa'ul, Pu'al and Huf'al",מוחלט
"Passive: Pa'ul, Pu'al and Huf'al",מוסבר
"Passive: Pa'ul, Pu'al and Huf'al",מוגבל
"Passive: Pa'ul, Pu'al and Huf'al",מושפעים
"Passive: Pa'ul, Pu'al and Huf'al",מודאג
"Passive: Pa'ul, Pu'al and Huf'al",מותאמת
Pronouns: Reflexive,עצמי
Pronouns: Reflexive,בעצמךָ
Pronouns: Reflexive,מעצמךְ
Pronouns: Reflexive,בעצמו
Pronouns: Reflexive,עצמה
Pronouns: Reflexive,עצמנו
Pronouns: Reflexive,עצמכם
Pronouns: Reflexive,עצמכן
Pronouns: Reflexive,עצמם
Pronouns: Reflexive,עצמן
Nif'al Construction,נראֶה
Nif'al Construction,להיכשל
Nif'al Construction,נגמרת
Nif'al Construction,להיכנס
Nif'al Construction,נשמע
Nif'al Construction,הקודם
Nif'al Construction,נסגרות
Nif'al Construction,להיפתח
Nif'al Construction,נאכלים
Nif'al Construction,נכתבים
Nif'al Construction,נגרמת
Nif'al Construction,שנקרא
Nif'al Construction,על ידי
Nif'al Construction,נפגשים
Nif'al Construction,להישאל
Nif'al Construction,נעשות
Nif'al Construction,להינתן
Nif'al Construction,להיאבד
Nif'al Construction,נעלם
Nif'al Construction,להיפרד
Nif'al Construction,שנשרף
Nif'al Construction,נשלחים
Nif'al Construction,נפגעים
Nif'al Construction,נאמרות
Nif'al Construction,להישאר
Nif'al Construction,ליהנות.
Nature,שמים
Nature,פרח
Nature,עץ
Nature,היער
Nature,לים
Nature,הדשא
Nature,שיח
Nature,אש
Nature,האוויר
Nature,השדה
Nature,החול
Nature,מאבנים
Nature,כוכב
Nature,ירחים
Nature,טבע
Nature,אדמה
Nature,נהר
Nature,כוכב לכת
Nature,כדור הארץ
Nature,חלל
Nature,ורד
Nature,עלֶה
Nature,נוף
Nature,אקלים
Nature,בחוֹם
Nature,הר
Nature,יקום
Nature,קרקע
Nature,גזים
Nature,העשן
Nature,חומר
Nature,מדבר
Nature,הצמח
Nature,היבולים
Nature,אבק
Nature,הר געש
Nature,קרח
Nature,הקרחון
Nature,צוק
Nature,גבעה
Nature,מערה
Nature,שקיעות
Discussions and decisions,לפי דעתי
Discussions and decisions,דעה
Discussions and decisions,להביע
Discussions and decisions,תוהים
Discussions and decisions,לדיונים
Discussions and decisions,ויכוח
Discussions and decisions,לטעות
Discussions and decisions,טעות
Discussions and decisions,לבחור
Discussions and decisions,למסקנה
Discussions and decisions,לפי
Discussions and decisions,לגבי
Discussions and decisions,יתרונות
Discussions and decisions,החסרון
Discussions and decisions,השלכה
Discussions and decisions,הצעה
Discussions and decisions,הסכמה
Discussions and decisions,עדיף
Imperative 2,בוא נלך
Imperative 2,בוא נעשה
Imperative 2,בוא ננסה
Imperative 2,בוא נראה
Imperative 2,בוא נדבר
Imperative 2,בוא נגיד
Imperative 2,אכול
Imperative 2,סְגור
Imperative 2,חזרי
Imperative 2,חתכי
Imperative 2,עמדי
Imperative 2,כבדי
Imperative 2,בקרו
Imperative 2,שברו
Imperative 2,לבשי
Imperative 2,שְאל
Imperative 2,הישאר
Imperative 2,והיכנס
Imperative 2,היפגש
Imperative 2,ספרי
Imperative 2,עני
Verbs: Past Active 2,התחבא
Verbs: Past Active 2,התפוצצה
Verbs: Past Active 2,התחתנתי
Verbs: Past Active 2,התיעצו
Verbs: Past Active 2,התלונן
Verbs: Past Active 2,התנצלתָ
Verbs: Past Active 2,התעלף
Verbs: Past Active 2,התפשטנו
Verbs: Past Active 2,התקשר
Verbs: Past Active 2,והתרחץ
Verbs: Past Active 2,השתכר
Verbs: Past Active 2,הפסקתי
Verbs: Past Active 2,התאושש
Verbs: Past Active 2,התחנן
Verbs: Past Active 2,התפלל
Verbs: Past Active 2,התעלם
Verbs: Past Active 2,התגלחתָ
Verbs: Past Active 2,התנדב
Verbs: Past Active 2,התעללו
Verbs: Past Active 2,המשכתי
Verbs: Past Active 2,קיבלנו
Verbs: Past Active 2,ירד
Past Nif'al,נראתה
Past Nif'al,נגמר
Past Nif'al,להיכשל
Past Nif'al,כשנכנסנו
Past Nif'al,נשמע
Past Nif'al,נהננו
Past Nif'al,נסגרו
Past Nif'al,נפתחה
Past Nif'al,נאכל
Past Nif'al,להיכתב
Past Nif'al,נגרם
Past Nif'al,ועדיין
Past Nif'al,נפגשתי
Past Nif'al,נשאלה
Past Nif'al,נעשה
Past Nif'al,שניתנה
Past Nif'al,להיאבד
Past Nif'al,נעלמתם
Past Nif'al,להישרף
Past Nif'al,להישלח
Past Nif'al,נפגעו
Past Nif'al,נאמרו
Past Nif'al,נשארתי
Past Nif'al,נזכרתי
Past Nif'al,.להיפרד
Feelings,לחבק
Feelings,לנשק
Feelings,לנחם
Feelings,משועממת
Feelings,מדוכא
Feelings,מאושרים
Feelings,נשיקה
Feelings,מתנשקים
Feelings,מתחבקות
Feelings,מאוהב
Feelings,מופתעים
Feelings,דוחָה
Feelings,אופטימית
Feelings,פסימי
Feelings,מביכה
Feelings,נעלבים
Feelings,רגש
Feelings,לצָפות
Feelings,רגוע
Feelings,הלם
Feelings,מצטער
Feelings,ומבולבל
Feelings,חסר אונים
Feelings,עוין
Feelings,שובבה
Feelings,ופגועים
Feelings,דחוי
Feelings,ביישן
Feelings,רגיש
Feelings,בודד
Feelings,בוכָה
Feelings,מתלהב
Feelings,מעריץ
Feelings,דמעה
Feelings,אושר
Geometry,משולשים
Geometry,ריבוע
Geometry,עיגול
Geometry,מלבן
Geometry,קו
Geometry,צורה
Geometry,מרובע
Geometry,מקבילה
Geometry,קודקוד
Geometry,טרפז
Geometry,אליפסה
Geometry,מעוינים
Geometry,זוויות
Geometry,למחומש
Geometry,משושה
Geometry,צלעות
Geometry,מהגיאומטריה
Geometry,למקבילית
Geometry,טריגונומטריה
Geometry,האורך
Geometry,הרוחב
Geometry,גובה
Geometry,העומק
Geometry,משטח
Geometry,נפח
Geometry,מטר
Geometry,בקילומטרים
Geometry,סנטימטר
Geometry,מילימטר
Geometry,יחידת מידה
Geometry,למדוד
Geometry,הסרגל
Abstract Objects 2,כבוד
Abstract Objects 2,התועלת
Abstract Objects 2,מאמץ
Abstract Objects 2,תשומת לב
Abstract Objects 2,אופי
Abstract Objects 2,רשות
Abstract Objects 2,המציאות
Abstract Objects 2,התנהגות
Abstract Objects 2,המקור
Abstract Objects 2,כיוון
Abstract Objects 2,סודות
Abstract Objects 2,הניסיון
Abstract Objects 2,הנזק
Abstract Objects 2,חתימה
Abstract Objects 2,הסמל
Abstract Objects 2,העמדה
Abstract Objects 2,כוח
Abstract Objects 2,אחריות
Abstract Objects 2,ספק
Abstract Objects 2,בפחד
Abstract Objects 2,הומור
Abstract Objects 2,גישה
Abstract Objects 2,מסורת
Abstract Objects 2,שנאה
Abstract Objects 2,סכנה
Abstract Objects 2,הביטוי
